,ExideCP,ExideStd,ADSP,Exideup,Exidelw
365,250.39285714285725,4.8718128493981006,245.17,260.13648284165345,240.64923144406106
366,250.11785714285725,4.722434474149702,254.25,259.56272609115666,240.67298819455783
367,250.13214285714295,4.733904192217993,253.49,259.59995124157894,240.66433447270697
368,250.81785714285726,5.290107136578917,256.48,261.3980714160151,240.23764286969944
369,251.2607142857144,5.736528653202242,259.6,262.7337715921189,239.78765697930993
370,251.38928571428588,5.863648725292608,256.52,263.1165831648711,239.66198826370066
371,251.83928571428586,6.493907753586186,261.67,264.82710122145824,238.8514702071135
372,252.35357142857157,6.879357759763021,262.19,266.1122869480976,238.59485590904552
373,252.92142857142872,6.95780453563062,259.82,266.83703764268995,239.0058195001675
374,253.08571428571443,6.9475349411312575,255.46,266.98078416797694,239.19064440345193
375,253.26428571428588,6.860489682327093,251.86,266.9852650789401,239.54330634963168
376,253.4964285714287,6.660603584502515,249.04,266.81763574043373,240.1752214024237
377,253.67500000000015,6.403417056540788,245.5,266.48183411308173,240.86816588691858
378,254.53214285714301,4.900259300158327,249.29,264.33266145745966,244.73162425682636
379,255.28214285714301,5.077196650137975,259.35,265.43653615741897,245.12774955686706
380,255.6678571428573,4.908728769433521,257.62,265.48531468172433,245.85039960399024
381,255.94642857142873,4.902176294012531,257.27,265.75078115945377,246.14207598340366
382,255.88928571428588,4.867758075471164,259.48,265.6248018652282,246.15376956334356
383,255.8428571428573,4.835718749490285,259.34,265.51429464183786,246.17141964387673
384,256.72857142857157,6.133819060237405,266.64,268.9962095490464,244.46093330809677
385,257.28214285714296,7.010914763721696,271.37,271.30397238458636,243.26031332969956
386,257.507142857143,7.165780250147324,265.02,271.8387033574376,243.17558235684834
387,257.5000000000001,7.165837757668369,259.85,271.8316755153368,243.16832448466337
388,258.07500000000016,7.164757497640409,256.73,272.404514995281,243.74548500471934
389,259.28214285714296,7.3565932527024955,265.36,273.995329362548,244.56895635173797
390,260.4142857142858,6.960919163759084,267.62,274.336124041804,246.49244738676765
391,261.9750000000001,5.868388259924743,269.12,273.71177651984954,250.2382234801506
392,263.1607142857144,5.083010108019914,268.3,273.32673450175423,252.99469406967455
393,263.1714285714287,5.078829146023358,263.66,273.3290868634754,253.013770279382
394,263.2678571428572,4.946350913817994,259.16,273.1605589704932,253.37515531522124
395,263.34642857142865,4.858199424513398,257.73,273.06282742045545,253.63002972240184
396,263.6392857142858,4.646304510510046,263.84,272.9318947353059,254.3466766932657
397,263.8392857142858,4.472014628235805,262.66,272.7833149707574,254.89525645781416
398,263.1178571428572,4.217847023835065,261.12,271.55355119052734,254.68216309518706
399,262.4535714285715,3.651631052098596,261.07,269.75683353276867,255.1503093243743
400,262.1892857142858,3.703593814506219,261.1,269.5964733432982,254.78209808527336
401,261.78571428571433,4.489964389588418,251.82,270.76564306489115,252.8057855065375
402,261.4857142857143,4.627153493298182,256.56,270.7400212723107,252.23140729911796
403,260.37500000000006,4.755998237043635,253.92,269.8869964740873,250.86300352591277
404,259.31071428571437,5.181111351356839,250.81,269.67293698842803,248.9484915830007
405,257.8000000000001,5.5393695836810375,248.29,268.8787391673622,246.72126083263805
406,256.1250000000001,5.913438086257162,244.49,267.95187617251446,244.2981238274858
407,254.92500000000013,6.441653812970057,243.77,267.80830762594024,242.04169237406
408,253.75357142857155,7.362703942211603,242.52,268.47897931299474,239.02816354414836
409,251.92857142857153,9.011012798146064,236.36,269.95059702486367,233.9065458322794
410,249.62857142857155,10.179990068865502,232.3,269.98855156630253,229.26859129084053
411,246.6964285714287,12.220466192255055,222.45,271.1373609559388,222.25549618691858
412,243.66071428571442,13.869157516582893,218.35,271.3990293188802,215.92239925254864
413,240.90000000000012,13.94512597510502,221.4,268.7902519502102,213.0097480497901
414,238.55000000000013,13.270963097623088,225.76,265.0919261952463,212.00807380475396
415,236.78571428571442,13.020611302136802,227.89,262.826936889988,210.74449168144082
416,234.40714285714301,11.920971455362881,221.85,258.2490857678688,210.56519994641724
417,232.08571428571443,11.240182529510877,222.19,254.56607934473618,209.60534922669268
418,229.832142857143,10.383596663504898,218.76,250.5993361841528,209.0649495301332
419,227.79285714285726,9.566223777575958,218.26,246.92530469800917,208.66040958770535
420,225.4500000000001,9.290979910231862,212.97,244.03195982046384,206.86804017953637
421,222.88214285714298,8.527751239853192,208.73,239.93764533684936,205.8266403774366
422,220.5928571428573,7.5010731832936735,210.93,235.59500350944464,205.59071077626996
423,218.6678571428573,7.474870905572571,207.26,233.61759895400243,203.71811533171214
424,217.1357142857144,7.130714404049533,207.08,231.39714309381347,202.87428547761536
425,216.1357142857144,7.603704273664983,206.23,231.3431228330444,200.92830573838444
426,215.29642857142872,8.092148718304314,205.95,231.48072600803735,199.1121311348201
427,214.03571428571442,8.240295657772652,206.66,230.51630560125972,197.55512297016912
428,212.5714285714287,7.572869446147021,201.57,227.71716746372275,197.42568967913465
429,211.67142857142866,6.373554565721859,211.92,224.41853770287238,198.92431943998494
430,210.90357142857152,5.290647200696204,213.89,221.48486582996392,200.32227702717913
431,210.7035714285715,4.956598720812268,217.15,220.61676887019604,200.79037398694697
432,210.7178571428572,4.982569893868991,216.11,220.6829969305952,200.75271735511922
433,210.88214285714295,5.279117319246319,222.33,221.4403774956356,200.3239082186503
434,211.4892857142858,5.7888546286916025,219.54,223.06699497166903,199.9115764569026
435,212.18214285714294,5.999538672743926,218.94,224.18122020263078,200.1830655116551
436,213.18571428571434,6.582126981791702,222.49,226.34996824929775,200.02146032213093
437,214.53928571428577,6.982427905147542,225.54,228.50414152458086,200.57442990399068
438,215.61428571428578,7.170275946076961,225.54,229.9548376064397,201.27373382213187
439,216.90357142857147,7.006932399301662,224.5,230.9174362271748,202.88970662996815
440,218.37857142857146,6.606457047866523,226.23,231.59148552430452,205.1656573328384
441,220.1928571428572,6.103556880494813,228.29,232.39997090384682,207.9857433818676
442,221.91428571428577,5.253585902523382,230.63,232.42145751933253,211.407113909239
443,222.96428571428578,5.114136838648572,229.51,233.19255939158293,212.73601203698863
444,224.11428571428578,4.620707095884782,231.29,233.35569990605535,214.87287152251622
445,224.87142857142862,4.283183318594319,228.82,233.43779520861727,216.30506193423997
446,225.48928571428578,4.017805494176611,227.4,233.524896702639,217.45367472593256
447,226.12500000000003,3.8778339513019913,231.5,233.88066790260402,218.36933209739604
448,226.20714285714288,3.7422153631505526,224.11,233.69157358344398,218.72271213084178
449,226.09285714285718,4.01510882805475,217.4,234.12307479896668,218.06263948674768
450,226.1785714285715,3.9587155203996134,223.05,234.09600246937072,218.2611403877723
451,226.26071428571436,3.948767021366939,226.98,234.15824832844822,218.3631802429805
452,226.05714285714294,4.156175069558006,222.82,234.36949299625894,217.74479271802693
453,225.64642857142866,4.588801766079708,219.99,234.82403210358808,216.46882503926923
454,224.87500000000006,5.327820668617543,216.85,235.53064133723515,214.21935866276496
455,223.78214285714293,5.676185309726572,215.66,235.13451347659608,212.42977223768978
456,222.30357142857153,6.436747395462583,211.77,235.1770662194967,209.43007663764635
457,221.32500000000007,6.356727205823676,213.27,234.03845441164742,208.61154558835273
458,220.54642857142863,5.910501224541241,217.93,232.3674310205111,208.72542612234616
459,219.77142857142866,5.5663727412503485,218.01,230.90417405392935,208.63868308892796
460,219.08571428571437,5.063194057703501,216.96,229.21210240112137,208.95932617030738
461,218.40357142857152,4.113741712741745,219.2,226.631054854055,210.17608800308804
462,218.54285714285723,4.2359658395030735,221.64,227.01478882186336,210.0709254638511
463,218.8392857142858,4.246046965731184,220.17,227.33137964574817,210.34719178282344
464,218.98214285714295,4.471560007550937,225.18,227.92526287224482,210.03902284204108
465,219.04642857142866,4.590519674192766,227.52,228.2274679198142,209.86538922304314
466,219.1107142857144,4.624648783816594,220.7,228.3600118533476,209.86141671808122
467,218.9464285714287,4.680872054098813,218.31,228.30817267962632,209.58468446323107
468,219.15714285714301,4.576606785639285,219.02,228.31035642842158,210.00392928586444
469,219.36428571428584,4.440002970005325,217.63,228.2442916542965,210.4842797742752
470,219.65357142857152,3.863411420264129,216.2,227.38039426909978,211.92674858804327
471,219.58928571428584,3.9453565000031925,213.9,227.4799987142922,211.69857271427946
472,219.2607142857144,4.203715324269986,215.26,227.66814493425437,210.85328363717446
473,218.932142857143,4.551018784629661,212.1,228.03418042640232,209.83010528788367
474,218.8214285714287,4.587596751685364,214.24,227.99662207479943,209.64623506805796
475,218.50000000000014,4.663235918415412,214.64,227.82647183683096,209.17352816316932
476,217.77142857142871,4.72768907142537,214.0,227.22680671427946,208.31605042857797
477,216.87500000000014,5.249826004445744,208.91,227.37465200889164,206.37534799110864
478,215.6964285714287,4.8043835867241365,208.83,225.30519574487698,206.0876613979804
479,214.47857142857154,3.6797634897766125,212.0,221.83809840812478,207.1190444490183
480,213.47857142857154,3.430951554811438,209.1,220.34047453819443,206.61666831894865
